TimestampUTC,kw-energex,pv+battery
2016-02-11 00:45:00+10:00,1420.0413818359375,7.437355995178223
2016-02-11 01:00:00+10:00,1408.1756591796875,7.778758525848389
2016-02-11 01:15:00+10:00,1393.236572265625,7.283504009246826
2016-02-11 01:30:00+10:00,1383.765380859375,7.309391975402832
2016-02-11 01:45:00+10:00,1383.8270263671875,7.772121429443359
2016-02-11 02:00:00+10:00,1358.512451171875,7.343823432922363
2016-02-11 02:15:00+10:00,1382.8729248046875,7.361558437347412
2016-02-11 02:30:00+10:00,1371.1226806640625,7.370159149169922
2016-02-11 02:45:00+10:00,1352.8416748046875,7.356785297393799
2016-02-11 03:00:00+10:00,1379.124755859375,7.7093424797058105
2016-02-11 03:15:00+10:00,1360.6993408203125,7.415815830230713
2016-02-11 03:30:00+10:00,1373.201904296875,7.355136871337891
2016-02-11 03:45:00+10:00,1378.69140625,7.356756210327148
2016-02-11 04:00:00+10:00,1375.11328125,7.771064758300781
2016-02-11 04:15:00+10:00,1390.80322265625,7.303570747375488
2016-02-11 04:30:00+10:00,1404.8162841796875,7.307088851928711
2016-02-11 04:45:00+10:00,1418.3670654296875,7.290268898010254
2016-02-11 05:00:00+10:00,1398.172119140625,7.2954583168029785
2016-02-11 05:15:00+10:00,1500.1080322265625,7.307302951812744
2016-02-11 05:30:00+10:00,1471.797119140625,7.42414665222168
2016-02-11 05:45:00+10:00,1456.08984375,7.461672306060791
2016-02-11 06:00:00+10:00,1348.3990478515625,-109.6196060180664
2016-02-11 06:15:00+10:00,1210.2239990234375,-329.2674865722656
2016-02-11 06:30:00+10:00,956.0849609375,-608.0460205078125
2016-02-11 06:45:00+10:00,625.2481689453125,-944.93212890625
2016-02-11 07:00:00+10:00,448.1206970214844,-1195.5606689453125
2016-02-11 07:15:00+10:00,326.5688171386719,-1395.916748046875
2016-02-11 07:30:00+10:00,189.8018035888672,-1584.112060546875
2016-02-11 07:45:00+10:00,125.63276672363281,-1757.2481689453125
2016-02-11 08:00:00+10:00,-32.5260124206543,-1913.748046875
2016-02-11 08:15:00+10:00,-39.67306900024414,-2085.897705078125
2016-02-11 08:30:00+10:00,-176.200439453125,-2209.653076171875
2016-02-11 08:45:00+10:00,-217.89793395996094,-2365.3466796875
2016-02-11 09:00:00+10:00,-311.3524169921875,-2503.920654296875
2016-02-11 09:15:00+10:00,-51.44447326660156,-2264.330322265625
2016-02-11 09:30:00+10:00,-144.20452880859375,-2385.072021484375
2016-02-11 09:45:00+10:00,-398.58270263671875,-2681.484130859375
2016-02-11 10:00:00+10:00,469.24139404296875,-1834.6773681640625
2016-02-11 10:15:00+10:00,315.2345275878906,-2007.2784423828125
2016-02-11 10:30:00+10:00,18.401283264160156,-2338.62158203125
2016-02-11 10:45:00+10:00,-421.73974609375,-2800.185546875
2016-02-11 11:00:00+10:00,-279.16668701171875,-2744.636962890625
2016-02-11 11:15:00+10:00,510.4443054199219,-1938.594482421875
2016-02-11 11:30:00+10:00,-452.138671875,-2889.979248046875
2016-02-11 11:45:00+10:00,343.84197998046875,-2155.259521484375
2016-02-11 12:00:00+10:00,465.1545715332031,-2076.7001953125
2016-02-11 12:15:00+10:00,131.7160186767578,-2329.88525390625
2016-02-11 12:30:00+10:00,278.2657775878906,-2335.435546875
2016-02-11 12:45:00+10:00,134.86708068847656,-2454.40869140625
2016-02-11 13:00:00+10:00,886.9620971679688,-1800.718505859375
2016-02-11 13:15:00+10:00,1286.3729248046875,-1283.3841552734375
2016-02-11 13:30:00+10:00,982.3711547851562,-1633.3773193359375
2016-02-11 13:45:00+10:00,365.5893859863281,-2288.119140625
2016-02-11 14:00:00+10:00,143.43785095214844,-2499.681884765625
2016-02-11 14:15:00+10:00,896.9144287109375,-1789.15185546875
2016-02-11 14:30:00+10:00,418.3124084472656,-2264.50341796875
2016-02-11 14:45:00+10:00,774.6649780273438,-1924.194580078125
2016-02-11 15:00:00+10:00,491.39642333984375,-2156.52734375
2016-02-11 15:15:00+10:00,1400.3814697265625,-1250.7532958984375
2016-02-11 15:30:00+10:00,1347.3419189453125,-1273.756103515625
2016-02-11 15:45:00+10:00,1237.4093017578125,-1344.3509521484375
2016-02-11 16:00:00+10:00,334.58837890625,-2347.242431640625
